Date,Price,Open,High,Low,Vol.,Change %,Gini,Kvalue,Standard_Deviation,Skewness,Kurtosis
2020-08-23,11641.6,"11,661.1","11,705.4","11,520.8",377.33K,-0.17%,0.815398956664422,0.8277967064168086,191.18150276596836,0.45998595721387475,-2.104406093262662
2020-08-24,11753.5,"11,641.6","11,824.6","11,587.1",429.13K,0.96%,0.8152917675119165,0.827561737155833,176.58699555701816,1.0299756556467266,0.7060319846701747
2020-08-25,11324.8,"11,752.9","11,766.9","11,131.0",594.07K,-3.65%,0.8151772076473607,0.8276106696935301,91.1803981119594,-0.23667390452352277,-2.5761856307660764
2020-08-26,11462.3,"11,324.9","11,533.6","11,254.6",513.06K,1.21%,0.8150559204876784,0.8273758865248226,135.78627692021712,0.5993907847840761,1.523474248640954
2020-08-27,11327.4,"11,462.3","11,580.3","11,135.3",560.59K,-1.18%,0.8149358939334205,0.827424844015882,147.84942340047607,-0.3839039114465434,-0.720668915633226
2020-08-28,11527.4,"11,327.5","11,539.0","11,281.9",464.94K,1.77%,0.8147948521087193,0.8271902466685568,173.9391474046344,0.822511899044668,0.4612320793905269
2020-08-29,11468.1,"11,527.8","11,576.8","11,433.5",389.85K,-0.51%,0.8147338005606998,0.8272392290249433,199.82048193278789,0.5117910212608975,-0.5012459859831798
2020-08-30,11702.0,"11,468.1","11,704.2","11,462.6",409.36K,2.04%,0.8145886290618398,0.8270048172286766,694.0952261756717,-1.8768407078912372,3.7387487240898714
2020-08-31,11644.2,"11,701.1","11,760.2","11,563.8",496.14K,-0.49%,0.8145293557781769,0.8270538243626062,761.031650458679,-0.4533732287072655,-2.478398108491284
2020-09-01,11914.9,"11,644.2","12,045.9","11,544.6",580.69K,2.32%,0.8143835799275017,0.8271028037383178,810.0969158069089,0.6882273967066872,-2.015157264482969
2020-09-02,11413.3,"11,914.4","11,947.5","11,244.9",20.26M,-4.21%,0.814295050712691,0.8268686296715742,536.5806397922613,1.8567530671204977,3.5738150584316037
2020-09-03,10168.8,"11,413.2","11,442.7","10,009.5",9.65M,-10.90%,0.8145963438480642,0.8272006793093688,153.57396589226107,-0.03863526242797686,-1.5753358095881265
2020-09-04,10472.5,"10,168.7","10,614.2","9,960.3",12.50M,2.99%,0.8144531926242136,0.8269666100735711,162.2225230967561,0.005071081459971115,-2.1721241365574406
2020-09-05,10092.2,"10,472.3","10,558.7","9,897.8",14.72M,-3.63%,0.8143241905164186,0.827015558698727,117.76709217722474,0.2169319137976897,-1.7101857972864956
2020-09-06,10296.4,"10,092.2","10,337.7","10,004.7",12.12M,2.02%,0.8141829036811112,0.8267816742081447,99.45734261419629,-0.7627657070049388,-0.33075875249956016
2020-09-07,10376.9,"10,296.4","10,400.9","9,887.0",12.40M,0.78%,0.814100750182327,0.8268306474413345,112.94430043112911,-0.8971995740912122,-0.9777522302296049
2020-09-08,10126.6,"10,376.9","10,434.4","9,877.1",113.90K,-2.41%,0.8139549630911818,0.82687959299039,127.95962253725497,-0.5753326077457044,-1.2141372551107128
2020-09-09,10224.6,"10,126.8","10,343.3","9,984.6",71.37K,0.97%,0.8138585674237943,0.8266459451822549,81.11187952375236,-0.5536536886877927,0.6950051752100718
2020-09-10,10339.7,"10,224.3","10,480.3","10,219.2",88.01K,1.13%,0.8137504104309976,0.8266949152542373,142.09249452336775,1.7018554615836565,2.976995886951999
2020-09-11,10390.2,"10,339.8","10,398.8","10,212.6",62.28K,0.49%,0.8137008276711251,0.8264614515673538,196.86028802140592,0.5851626099801263,-2.090838024453211
2020-09-12,10441.9,"10,390.2","10,476.8","10,275.9",48.49K,0.50%,0.8136497028115979,0.8265104460756635,252.92846814834454,-0.06686159340963944,-1.6442426529099
2020-09-13,10326.0,"10,441.7","10,579.6","10,219.4",66.12K,-1.11%,0.8135410539108963,0.826559412926898,255.9023094852126,-1.2489390417477717,1.335147250745333
2020-09-14,10675.3,"10,332.7","10,744.3","10,264.5",96.64K,3.38%,0.8134054820822298,0.8263261851015802,122.0598705548321,-1.034825136443859,-0.8406978032706623
2020-09-15,10785.3,"10,675.2","10,931.8","10,627.8",91.70K,1.03%,0.8133006561874013,0.8263751763046545,105.07581548510692,-0.21887087904457442,1.9643746969247442
2020-09-16,10949.5,"10,785.2","11,093.3","10,669.2",94.94K,1.52%,0.8131696040166061,0.8261421319796954,65.87781872420726,2.0977788025790898,4.521922210276668
2020-09-17,10941.3,"10,950.1","11,039.3","10,755.2",77.22K,-0.07%,0.8131936812963944,0.826191147448548,255.60523664405306,-1.8490206936315763,3.9349639805140364
2020-09-18,10933.0,"10,941.3","11,029.7","10,818.7",63.48K,-0.08%,0.8132174639571589,0.826240135287486,286.41471156325815,-0.46677132595414517,-2.4058085616507427
2020-09-19,11081.8,"10,933.0","11,177.1","10,890.7",51.63K,1.36%,0.8130921469135968,0.826007326007326,352.90318360687525,0.32381615953205717,-2.069723858953837
2020-09-20,10921.5,"11,081.6","11,081.6","10,772.7",53.39K,-1.45%,0.8129624413944222,0.826056338028169,268.2759493504211,0.1815991168304936,-1.0220293198840398
2020-09-21,10416.8,"10,919.9","10,987.2","10,328.5",109.85K,-4.62%,0.8128752548611621,0.8261053224443818,204.50763555395892,-0.47278861281818835,-1.0474980231979198
2020-09-22,10531.5,"10,419.4","10,570.7","10,361.7",63.52K,1.10%,0.8127676124051665,0.8258727477477477,211.4188662344717,-1.5194215770528183,1.8368657659331677
2020-09-23,10237.3,"10,531.5","10,535.4","10,146.6",74.95K,-2.79%,0.8126241637679193,0.8259217562623136,223.8979164705835,-2.12868873175861,4.617313062548121
2020-09-24,10739.4,"10,238.1","10,787.8","10,201.0",82.95K,4.90%,0.8125357021060797,0.8256893640967924,35.912532629516825,0.5045428217895449,-0.7615059675074285
2020-09-25,10688.8,"10,739.9","10,756.0","10,558.9",71.43K,-0.47%,0.812486567163683,0.8257383966244726,63.84265815162751,0.9147623719070334,-0.3357306524906913
2020-09-26,10727.9,"10,688.9","10,793.3","10,650.2",37.85K,0.37%,0.8124530356342116,0.8257874015748032,55.942407884046915,0.23614420157551333,-0.062299105264271994
2020-09-27,10776.2,"10,727.9","10,799.2","10,602.7",40.92K,0.45%,0.8124067951169416,0.825836378971043,85.52109096512808,-0.5385094320273465,-0.5242975718514925
2020-09-28,10693.2,"10,776.4","10,946.6","10,685.2",72.29K,-0.77%,0.8123230294375745,0.8256042720629566,109.90450400173279,0.17758045581525714,-1.727946489422873
2020-09-29,10840.9,"10,694.3","10,858.4","10,642.4",59.64K,1.38%,0.8121985999268132,0.8256532733914022,130.65412354712583,0.5562004103362246,-2.348269332689341
2020-09-30,10776.1,"10,843.4","10,847.7","10,667.6",55.55K,-0.60%,0.8121328215572515,0.8254213483146068,91.79814812875313,0.8849361556913972,0.21114838405095426
2020-10-01,10620.5,"10,776.6","10,913.7","10,462.7",95.33K,-1.44%,0.812005297425146,0.8254703734905926,96.91977094415975,1.0039332617612897,0.6009393855114998
2020-10-02,10572.3,"10,619.6","10,662.9","10,387.6",77.94K,-0.45%,0.8119592020050148,0.825519371139809,98.13753104632538,1.1298887917878595,0.6607212906656924
2020-10-03,10544.2,"10,572.2","10,597.8","10,501.2",29.10K,-0.27%,0.811942791265053,0.8252876789222565,91.76146794743379,0.4506672526788201,0.499017451174403
2020-10-04,10672.9,"10,544.4","10,693.3","10,520.8",31.40K,1.22%,0.8118275166502331,0.8253367003367003,126.66791227404815,0.959030096472152,0.15367827038435422
2020-10-05,10789.5,"10,672.5","10,789.6","10,623.4",48.86K,1.09%,0.8117190059531223,0.8251051893408134,183.99805161974925,0.3433775935126929,-1.4742449234352044
2020-10-06,10602.6,"10,790.2","10,800.3","10,530.8",69.07K,-1.73%,0.8115822218618781,0.8251542344363433,284.38994883761484,0.3412488815370004,-1.238231179098258
2020-10-07,10670.9,"10,601.0","10,680.1","10,553.3",49.27K,0.64%,0.811512772012917,0.8249229044014579,284.3359052245379,-0.38787185842522115,-1.0886334756621565
2020-10-08,10924.1,"10,670.7","10,948.6","10,549.6",79.78K,2.37%,0.8113684261135075,0.8249719730941705,245.5582965404603,-0.20942087098586515,-1.54077596979198
2020-10-09,11054.2,"10,923.5","11,103.0","10,836.9",70.95K,1.19%,0.8112524491906103,0.824740823760157,179.5291842566275,-1.012544000991265,1.5270289157050303
2020-10-10,11298.4,"11,053.5","11,475.0","11,053.1",65.81K,2.21%,0.8111084085411343,0.8247899159663865,86.05829419555361,0.32749962169408164,0.9813073425751734
2020-10-11,11371.0,"11,295.6","11,439.4","11,277.6",41.06K,0.64%,0.8110346609377728,0.8248389806776814,66.42839754086698,0.25623965928214903,-1.753380217225575
2020-10-12,11533.9,"11,370.8","11,715.9","11,227.4",84.02K,1.43%,0.810904722690081,0.8246080627099664,82.69656582862268,-0.4624729121062601,-0.273475408382172
2020-10-13,11423.8,"11,533.5","11,558.0","11,315.9",64.67K,-0.95%,0.8108004449398964,0.8246571508536245,68.76785586194006,0.2937070408940436,-0.06703123061978881
2020-10-14,11420.4,"11,424.4","11,541.0","11,293.5",59.12K,-0.03%,0.8108394991440808,0.8244264129826525,82.69780529039573,-0.10590258718245467,-2.43417995166107
2020-10-15,11503.0,"11,421.4","11,590.9","11,276.7",70.84K,0.72%,0.8107562691855504,0.8244755244755244,169.1266005093424,1.0013626235788995,1.0167172561743918
2020-10-16,11322.0,"11,503.2","11,542.2","11,224.6",71.42K,-1.57%,0.8106211012236655,0.8245246085011186,255.1094608199485,0.5263935362707262,-1.9252277679054781
2020-10-17,11362.1,"11,321.8","11,402.7","11,274.4",29.86K,0.35%,0.8105864558555402,0.8242941012021248,567.1075047994326,1.4870249080194775,2.4337129363523027
2020-10-18,11506.9,"11,362.1","11,506.9","11,349.8",31.51K,1.27%,0.8104634641543949,0.8243432084963667,658.0414477826085,0.4230878222987533,-2.7751833703277278
2020-10-19,11753.4,"11,507.1","11,823.3","11,413.9",73.04K,2.14%,0.8103196826631565,0.824112880692931,593.2327056053339,-0.6027315176182217,-3.035562225007252
2020-10-20,11913.5,"11,753.9","12,029.4","11,685.7",94.59K,1.36%,0.8101907708976308,0.8241620111731843,480.1955403789354,-1.9454375868742109,4.0067179446272405
2020-10-21,12808.7,"11,913.6","13,213.5","11,894.6",197.72K,7.51%,0.8102942180042836,0.8242111142139068,114.89983898949677,-0.3694941453096656,0.44520706289771655
2020-10-22,12974.6,"12,805.5","13,183.9","12,698.2",113.31K,1.30%,0.8101635726198179,0.8239810161920715,71.91938542431465,0.022249313705759072,-1.0508416858208836
2020-10-23,12934.1,"12,972.7","13,025.5","12,738.9",73.94K,-0.31%,0.8101286783920332,0.8240301423388222,285.78016376195126,1.9305842486677784,4.017116597053968
2020-10-24,13117.2,"12,933.6","13,161.5","12,876.4",51.20K,1.42%,0.8099932376908993,0.8240792410714286,257.68693796893575,1.578574443630633,2.238365729980194
2020-10-25,13032.2,"13,117.0","13,345.3","12,900.4",59.73K,-0.65%,0.8099083713013038,0.8238493723849373,265.376634238594,0.4237109533573256,-1.5604125276968404
2020-10-26,13061.6,"13,033.0","13,229.7","12,792.4",89.47K,0.23%,0.8098904988565775,0.8238984941438929,236.8718155454589,-0.6644021728892304,-0.5914739259515969
2020-10-27,13657.8,"13,061.5","13,782.3","13,050.3",128.64K,4.56%,0.8098432363102668,0.8239475885140786,196.83936852113183,-0.24301315573798377,-0.21069276470133977
2020-10-28,13278.9,"13,658.3","13,851.7","12,907.6",144.18K,-2.77%,0.8097172059550903,0.8237179487179487,215.1169751549083,-0.3292438782839954,-1.394852069836368
2020-10-29,13457.2,"13,278.3","13,640.0","12,982.9",111.23K,1.34%,0.8095832698324469,0.8237670660351073,145.06003239967933,0.24158526501077496,-2.3024963513579046
2020-10-30,13559.9,"13,457.0","13,667.9","13,134.5",108.77K,0.76%,0.8094848696027601,0.8235376044568246,191.2699322941092,0.6412811253871523,-0.30779163254732583
2020-10-31,13797.3,"13,560.2","14,065.4","13,441.7",102.75K,1.75%,0.8093420094501602,0.8235867446393762,229.28976645238603,0.054096851687880074,-1.043765885680699
2020-11-01,13759.4,"13,795.5","13,889.5","13,628.7",51.71K,-0.27%,0.8093112498810218,0.8236358574610245,800.0472779778572,1.7933914348745308,3.515448208435719
2020-11-02,13561.4,"13,759.7","13,828.4","13,214.2",97.76K,-1.44%,0.8091730329398167,0.8234066239910938,942.0725858445126,0.3577618134761699,-2.8653891972806504
2020-11-03,14019.9,"13,560.5","14,054.0","13,294.6",108.17K,3.38%,0.8090717310100636,0.8234557595993321,751.2001910275033,-0.0117513337166304,-2.9300721701017394
2020-11-04,14145.6,"14,023.0","14,238.8","13,544.4",140.80K,0.90%,0.8089590889918576,0.8232267037552157,631.3706066960565,-1.2012993982182152,0.10814401029215877
2020-11-05,15587.1,"14,145.6","15,739.9","14,099.7",227.49K,10.19%,0.8093783953007689,0.8235539488320356,315.4469892069624,-1.6903447330801498,2.787120937665738
2020-11-06,15577.9,"15,593.9","15,955.2","15,223.5",186.13K,-0.06%,0.8094009690022117,0.8236030025020851,288.9839666828241,-1.4049453349695786,2.3753013194627997
2020-11-07,14828.4,"15,578.2","15,754.4","14,385.1",160.73K,-4.81%,0.809423586141129,0.8236520289049472,320.0449780886095,-0.9007255340634938,1.6641374729660423
2020-11-08,15483.7,"14,826.6","15,648.3","14,720.7",94.99K,4.42%,0.8094002040380746,0.823701028063351,407.8539015379486,1.5124532238788917,2.1184203965075312
2020-11-09,15327.2,"15,483.3","15,819.6","14,816.9",165.04K,-1.01%,0.8092740279600343,0.8234722222222222,499.93252544690466,0.22898226666432328,-3.027568067723291
2020-11-10,15303.6,"15,328.0","15,465.3","15,096.5",93.36K,-0.15%,0.8092668685615174,0.8235212440988615,434.5107685658826,-0.8323331557789835,-0.8436038673174586
2020-11-11,15695.8,"15,303.1","15,953.9","15,281.0",119.07K,2.56%,0.809143978606508,0.8235702387562466,259.2285825284484,-0.5837577449296587,-0.7226120964850852
2020-11-12,16294.7,"15,695.8","16,342.7","15,483.5",165.54K,3.82%,0.809094762251459,0.8233416597280044,292.55778574445765,0.7862203649188046,0.6744526840115412
2020-11-13,16324.2,"16,293.0","16,474.1","15,973.4",113.75K,0.18%,0.8090777677080061,0.8233906770255272,689.460700837755,1.364849601598418,1.5912433714034637
2020-11-14,16071.0,"16,323.1","16,328.2","15,717.7",83.64K,-1.55%,0.8089349591564339,0.8234396671289875,857.773500406533,0.1709773168699112,-2.9350909208648317
2020-11-15,15953.0,"16,074.7","16,158.1","15,782.3",58.43K,-0.73%,0.8088278565152389,0.8232113144758736,820.9610849484062,-1.0523018663536308,-0.6980114103780556
2020-11-16,16715.8,"15,954.1","16,880.7","15,870.7",118.09K,4.78%,0.8088545981425799,0.823260327141669,695.3254971591689,-0.21938651523136318,1.9114748366010836
2020-11-17,17662.3,"16,715.8","17,845.4","16,562.0",175.87K,5.66%,0.8089769810222498,0.8233093126385809,514.5201677287612,0.5599299931345547,-3.2509844561300487
2020-11-18,17774.6,"17,662.3","18,466.1","17,258.9",233.43K,0.64%,0.8088738436842952,0.8233582709891937,453.23955807015346,-0.370164308284597,-3.098223481811353
2020-11-19,17803.5,"17,775.1","18,166.0","17,380.1",135.94K,0.16%,0.808858145622986,0.8234072022160666,358.5622637696612,-1.3998578351993451,2.116338972237512
2020-11-20,18675.2,"17,805.5","18,811.0","17,758.4",134.42K,4.90%,0.8089386214470335,0.8234561063417336,309.5549062761184,1.1335269027971089,1.2981303636851322
2020-11-21,18687.2,"18,673.8","18,966.0","18,397.5",108.91K,0.06%,0.8089549527107549,0.8235049833887043,310.81930120186587,0.9690940096684985,0.7635970991642355
2020-11-22,18412.9,"18,689.3","18,751.5","17,644.6",121.76K,-1.47%,0.8088128453301479,0.8232770550788818,741.3145634611678,-1.2407968813262318,2.3499669579069717
2020-11-23,18379.6,"18,428.1","18,756.8","18,016.0",127.35K,-0.18%,0.808790380786744,0.8233259546209186,921.9894023250092,-0.21618866483462093,-2.6942147745263507
2020-11-24,19152.6,"18,394.6","19,416.6","18,074.8",180.79K,4.21%,0.8088185820037944,0.8233748271092669,920.0201666265965,0.4540252713011732,-2.453217564786223
2020-11-25,18723.0,"19,151.5","19,486.7","18,527.7",146.12K,-2.24%,0.8087055000269993,0.8234236725663717,682.6697539803822,0.47032059012503025,-1.4568230312312807
2020-11-26,17162.0,"18,721.9","18,894.9","16,235.2",312.07K,-8.34%,0.8091737495324605,0.823472491014653,1055.083935997336,1.3792595566691586,1.7697369922292434
2020-11-27,17127.1,"17,160.9","17,450.3","16,481.6",138.80K,-0.20%,0.8091492182339013,0.8235212824765064,986.042591372008,0.4386673908759129,-0.2543865224280933
2020-11-28,17730.7,"17,142.6","17,874.4","16,874.4",95.20K,3.52%,0.8090972947193507,0.8235700469743024,786.2018493997673,-0.05712045592866718,-1.401501506906251
2020-11-29,18185.5,"17,729.7","18,336.3","17,530.4",79.12K,2.57%,0.8089908214226972,0.8233425414364641,595.8562091642634,-0.7535437132356445,-0.2689885956534444
2020-11-30,19698.1,"18,186.0","19,831.2","18,186.0",185.59K,8.32%,0.809421727716944,0.8236674951670808,439.05348193540675,0.0034947752803262335,-2.0867851037640484
2020-12-01,18770.7,"19,697.8","19,897.4","18,257.0",208.72K,-4.71%,0.8095209900031458,0.8237161789066814,322.57422711619074,-0.17765531271747936,-2.0142016324387804
2020-12-02,19218.8,"18,767.9","19,335.5","18,346.7",91.92K,2.39%,0.8094111823155444,0.8237648357714602,307.5403583265208,-1.4824882578880507,2.3812959661862734
2020-12-03,19433.3,"19,219.8","19,596.6","18,883.7",99.97K,1.12%,0.809273174558473,0.823537527593819,306.27716206012667,-1.345773145280286,2.015782621058991
2020-12-04,18658.1,"19,431.1","19,529.5","18,610.8",110.63K,-3.99%,0.809293697492839,0.8235862068965517,431.57782380424754,-0.7197276876813141,-1.2296991207096883
2020-12-05,19146.5,"18,657.5","19,172.7","18,507.1",59.44K,2.62%,0.8091960505653853,0.823634859349145,452.0720882775341,-0.5490868552609606,-2.261505707561961
2020-12-06,19379.9,"19,146.0","19,417.1","18,873.0",54.56K,1.22%,0.8090558713796951,0.8234077750206783,511.41633431052463,0.5073472811845605,-2.603679527137839
2020-12-07,19170.7,"19,368.4","19,424.6","18,908.8",61.98K,-1.08%,0.8089188695144097,0.8234564498346196,437.6000137107172,1.28288131867877,1.9149834093118787
2020-12-08,18326.6,"19,170.8","19,288.6","18,229.2",101.41K,-4.40%,0.8089719159147121,0.8235050978230918,299.36287010853783,0.37978360611749745,-0.2501440006088333
2020-12-09,18546.0,"18,322.4","18,637.9","17,658.8",129.72K,1.20%,0.8088334838354622,0.8232782369146006,455.0156590707816,0.28258178717674515,-0.9778687311745315
2020-12-10,18247.2,"18,546.1","18,551.8","17,926.8",85.31K,-1.61%,0.80869311390814,0.8233269071881024,554.70827287829,-0.3077567179472884,-2.5293468822024905
2020-12-11,18023.6,"18,250.5","18,288.3","17,600.1",111.53K,-1.23%,0.8085540909514857,0.8231002202643172,563.3236325591296,-1.430816858764708,1.8041883725840542
2020-12-12,18808.9,"18,026.7","18,936.2","18,025.1",71.37K,4.36%,0.8085771747217005,0.8231489127442885,1001.0460064350718,1.9345184780271774,4.057292688743243
2020-12-13,19176.8,"18,808.1","19,403.6","18,716.8",82.45K,1.96%,0.8084462515038023,0.8231975784259769,1618.9824248581588,1.0384942066089997,-0.7953939972711351
2020-12-14,19273.8,"19,176.4","19,346.5","19,007.0",67.11K,0.51%,0.8083571805876781,0.8232462173314994,1817.1180844952255,-0.08994387416204373,-2.923061083356769
2020-12-15,19434.9,"19,273.9","19,556.3","19,076.2",98.39K,0.84%,0.808233065085759,0.823019801980198,1752.488070430035,-1.0216930020161772,0.2529966078579567
2020-12-16,21352.2,"19,434.7","21,525.3","19,299.7",199.81K,9.87%,0.8088803448719142,0.823343414902392,958.0891592120115,-1.3926637823046137,2.2721635316425073
2020-12-17,22825.4,"21,352.3","23,738.0","21,243.1",310.74K,6.90%,0.8092647591981567,0.8233919736118747,463.1796983888398,0.5440313076321017,-1.2975962469487048
2020-12-18,23127.9,"22,823.3","23,272.8","22,361.5",131.80K,1.33%,0.8091246895849368,0.8234405056334158,476.12877984802986,-0.6113646725960309,-1.1997724989642993
2020-12-19,23844.0,"23,127.6","24,107.1","22,797.0",133.88K,3.10%,0.809111168228635,0.823489010989011,460.8813459010608,-0.8831881771433273,0.1081203559308399
2020-12-20,23474.9,"23,843.6","24,280.9","23,098.9",114.09K,-1.55%,0.808979794668786,0.823262839879154,438.45095506746674,-0.9937662760491067,0.5221341256617459
2020-12-21,22728.5,"23,474.1","24,101.9","22,015.5",154.69K,-3.18%,0.8089784310047142,0.8233113673805601,728.2019658031477,0.32891329765318383,0.5221685097653245
2020-12-22,23823.2,"22,730.4","23,825.4","22,388.6",130.75K,4.82%,0.8091486219048108,0.8233598682404611,1263.0771460997767,1.4201953601463164,1.839567586399775
2020-12-23,23257.9,"23,820.8","24,063.7","22,694.7",178.47K,-2.37%,0.8090725167793329,0.8234083424807903,1445.8369420510558,0.10605593119570271,-2.7313259984945137
2020-12-24,23736.5,"23,253.2","23,783.7","22,737.3",104.59K,2.06%,0.808967861226337,0.8234567901234568,1377.1338231993059,-0.6578704330526934,-1.5452743934486068
2020-12-25,24689.6,"23,728.7","24,778.9","23,445.3",2.40K,4.02%,0.8090619273111785,0.8235052111903456,1040.163963997756,-1.2491580383837677,1.8157100059963227
2020-12-26,26454.4,"24,714.7","26,826.0","24,515.1",155.77K,7.15%,0.8095903521534741,0.8238278036742528,1033.5336632154326,1.2684325458185284,1.6309069688465077
2020-12-27,26261.3,"26,460.3","28,360.3","25,858.2",231.23K,-0.73%,0.8094587160366127,0.8236019736842105,1174.1038850968448,0.058218963470140855,-2.234450809526576
2020-12-28,27057.8,"26,259.2","27,444.9","26,144.3",126.98K,3.03%,0.8094730842223226,0.8236503151548369,1032.3353442556802,-0.5087119630517185,-2.759231283769072
2020-12-29,27376.0,"27,065.3","27,390.7","25,902.8",119.57K,1.18%,0.8093342196166172,0.8236986301369863,1758.782070922793,1.1594037814196188,2.5361577183555517
2020-12-30,28868.7,"27,374.5","28,979.3","27,374.5",159.82K,5.45%,0.8097035137845862,0.823746918652424,1954.035295996325,0.6549093081439862,-2.785579518015918
2020-12-31,28949.4,"28,866.8","29,298.8","28,025.0",136.69K,0.28%,0.8096305185224427,0.8237951807228916,1813.489913674579,-0.45931365273492497,-2.849082317191822
2021-01-01,29359.9,"28,951.7","29,627.1","28,712.4",100.90K,1.42%,0.8095062815709426,0.8235696687653984,1720.3333857131918,-1.0931694250816473,1.98911852394865
2021-01-02,32193.3,"29,359.7","33,233.5","29,008.0",240.87K,9.65%,0.8106122226024,0.8241652983032293,1951.1198899604753,1.4595017055150639,1.9281775677937258
2021-01-03,32958.9,"32,192.9","34,755.9","32,029.6",155.21K,2.38%,0.8106063725775566,0.8242134062927498,3047.4075501972725,0.7880447186816211,-0.8557313339452671
2021-01-04,32022.6,"33,016.6","33,587.5","28,204.5",255.27K,-2.84%,0.8106771303321476,0.824261487964989,3604.3649000897963,-0.19693468589917826,-2.034487088397674
2021-01-05,33991.5,"32,015.4","34,414.7","30,010.5",202.13K,6.15%,0.8112811005409633,0.8245829915231063,2776.92336894616,-1.05074727433092,-0.27222300326376353
2021-01-06,36793.2,"33,999.3","36,934.8","33,408.3",227.56K,8.24%,0.8123251207312625,0.824904319300164,1550.0950915989883,-0.7487283829668742,-0.7568235524054927
2021-01-07,39460.2,"36,798.5","40,340.9","36,361.2",249.60K,7.25%,0.8132765937837523,0.8252254714402842,2029.1278045010552,-1.2784808300262887,1.2478109935511081
2021-01-08,40599.3,"39,466.4","41,921.7","36,613.4",251.29K,2.89%,0.8134277282531137,0.8252732240437158,2847.7576508543175,-0.35397753893302103,-2.262152103785789
2021-01-09,40151.9,"40,607.2","41,363.5","38,775.1",128.42K,-1.10%,0.8133082247877813,0.8253209505599564,2352.9824060114242,0.011917920453627908,-0.7588099100014389
2021-01-10,38192.2,"40,149.7","41,362.4","35,141.6",215.78K,-4.88%,0.8138666858304693,0.8256417258328782,2054.8776009775656,-0.46306305383101326,-1.3001846938607262
2021-01-11,35544.3,"38,195.3","38,217.2","30,411.6",251.04K,-6.93%,0.8147713103283616,0.825962325962326,1922.9497203513467,0.0066413144627994036,-0.11903783854498566
2021-01-12,34076.1,"35,426.0","36,598.7","32,572.7",241.93K,-4.13%,0.8150660163488535,0.826009825327511,1868.400139959137,-0.18398296382126356,0.759353480202666
2021-01-13,37382.2,"34,061.2","37,764.6","32,451.9",209.93K,9.70%,0.8162817134458253,0.8266030013642565,1341.4190817933495,1.158363835156143,1.125162360657762
2021-01-14,39175.7,"37,383.4","40,054.3","36,772.1",172.40K,4.80%,0.8167182691979177,0.8269230769230769,1338.2566170205612,1.7234141453175174,3.201091059869988
2021-01-15,36845.8,"39,175.7","39,715.0","34,488.7",118.42K,-5.95%,0.8174104924462824,0.827242977911099,438.32080146775235,0.6441918470962482,-2.24292874247246
2021-01-16,36019.5,"36,751.8","37,931.7","35,408.4",137.02K,-2.24%,0.8174019955138946,0.8272900763358779,411.0724692792416,0.6148071795091797,1.6685274186125838
2021-01-17,35839.6,"36,020.1","36,801.3","33,883.5",126.82K,-0.50%,0.8172790162029288,0.8270645952575634,2335.4838228939493,-2.061206343522556,4.417746667036042
2021-01-18,36613.2,"35,838.2","37,436.8","34,801.0",111.52K,2.16%,0.8172499813166156,0.8271117166212534,2410.5171644274465,-0.912278948715636,-0.8029395989378235
2021-01-19,36002.9,"36,630.6","37,821.0","36,001.4",79.11K,-1.67%,0.8171669896982219,0.8271588123127214,2206.457062351166,0.10592591964465865,-2.2731111403847017
2021-01-20,35476.3,"35,862.1","36,384.4","33,444.5",153.61K,-1.46%,0.8170612361583415,0.8269335511982571,1719.6901674427666,1.1167116654340967,1.9802820136237156
2021-01-21,30842.1,"35,472.3","35,591.1","30,101.8",253.27K,-13.06%,0.8188639671207569,0.8277974407841002,780.2843789281692,-1.0036741460495358,2.4209500803693693
2021-01-22,33000.5,"30,838.7","33,821.2","28,871.2",243.09K,7.00%,0.8194342478299059,0.828116494284159,358.24588204098444,1.395974629836639,1.8079411671566799
2021-01-23,32088.9,"32,994.1","33,441.4","31,418.2",100.70K,-2.76%,0.8194485891608014,0.8281632653061224,848.0563967091539,-2.0630345304004876,4.428162632249536
2021-01-24,32241.3,"32,088.5","33,034.8","30,982.9",88.21K,0.47%,0.819337368475262,0.8279379760609358,1082.9711884437738,-1.1510642018008708,2.566442073365953
2021-01-25,32252.3,"32,244.3","34,854.3","31,967.4",142.43K,0.03%,0.8193573209655222,0.8279847701930922,1452.9185266212726,-0.5981722571472685,0.8028739478898584
2021-01-26,32502.1,"32,244.1","32,917.7","30,850.0",139.84K,0.77%,0.8192211422051889,0.8280315388798261,1617.4843408822646,-1.2213696199238633,1.0769078188947436
2021-01-27,30404.0,"32,499.6","32,545.4","29,290.4",194.35K,-6.46%,0.8197520619840503,0.8280782821418864,1595.923435819944,-1.6412068261464188,2.890467062866726
2021-01-28,33374.8,"30,408.9","33,790.8","29,911.9",167.39K,9.77%,0.8206791536956427,0.8286684782608695,545.6284312600899,0.27831309926203046,-2.745024872876478
2021-01-29,34301.8,"33,381.7","38,546.0","31,953.3",297.73K,2.78%,0.8206926678154022,0.8287150230915512,909.7775206056448,0.614970169825087,0.332538187491006
2021-01-30,34283.1,"34,300.0","34,920.9","32,908.5",128.57K,-0.05%,0.8206987000906465,0.8287615426398696,1827.0607781350282,1.091825057387367,0.568354802138451
2021-01-31,33108.1,"34,281.6","34,348.3","32,189.9",101.92K,-3.43%,0.8208082712894356,0.8288080369264187,2021.6368682331113,-0.043110941687952396,-2.649501073165682
